"level","start_date","end_date","lower_age_limit","geography","geography_code","proportion_pos","proportion_pos_high_95","proportion_pos_low_95","population"
"age_school","2021-04-28","2021-04-28",16,"England","E92000001",0.00205552046052261,0.0035676032055071,0.00112469494342986,5950637
"age_school","2021-04-28","2021-04-28",25,"England","E92000001",0.00112913156393995,0.00194222933290634,0.000616357840697633,7596145
"age_school","2021-04-28","2021-04-28",35,"England","E92000001",0.00107011845187248,0.00166444385631464,0.000670300482687713,10853151
"age_school","2021-04-28","2021-04-28",50,"England","E92000001",0.000802391200709103,0.00122257461863257,0.000511028525907812,13618246
"age_school","2021-04-28","2021-04-28",70,"England","E92000001",0.000275585702846333,0.000546315401299451,0.000125226180471826,7679719
"age_school","2021-04-29","2021-04-29",2,"England","E92000001",0.000833958285214439,0.00164829927553968,0.00039903154955498,6254603
"age_school","2021-04-29","2021-04-29",11,"England","E92000001",0.00124947314400644,0.00243520848704666,0.000620929448745757,3370248
"age_school","2021-04-29","2021-04-29",16,"England","E92000001",0.00207550861452136,0.00360391356943317,0.00111806021018136,5950637
"age_school","2021-04-29","2021-04-29",25,"England","E92000001",0.00112710157496545,0.00194384153287082,0.000612446332340111,7596145
"age_school","2021-04-29","2021-04-29",35,"England","E92000001",0.00103437901279118,0.0016226169716036,0.00063953445220287,10853151
"age_school","2021-04-29","2021-04-29",50,"England","E92000001",0.00082431518136455,0.00126635919470673,0.000526911137802987,13618246
"age_school","2021-04-29","2021-04-29",70,"England","E92000001",0.000278482802709044,0.000551318547916378,0.000127295229319505,7679719
"age_school","2021-04-30","2021-04-30",2,"England","E92000001",0.000842371971678239,0.00167176277227636,0.000401318578955022,6254603
"age_school","2021-04-30","2021-04-30",11,"England","E92000001",0.00117825133522387,0.00230688321382514,0.000572744964352073,3370248
"age_school","2021-04-30","2021-04-30",16,"England","E92000001",0.00209609790429713,0.00363802664391438,0.00110849861329046,5950637
"age_school","2021-04-30","2021-04-30",25,"England","E92000001",0.00112976407325391,0.0019469936497445,0.000595230510164935,7596145
"age_school","2021-04-30","2021-04-30",35,"England","E92000001",0.00100232753847406,0.00158124207481434,0.000611363628786533,10853151
"age_school","2021-04-30","2021-04-30",50,"England","E92000001",0.000842036342837144,0.00128925264233829,0.000535869913424335,13618246
"age_school","2021-04-30","2021-04-30",70,"England","E92000001",0.000285140875225827,0.000561750331256484,0.000124865879837818,7679719
"age_school","2021-05-01","2021-05-01",2,"England","E92000001",0.000862930540857686,0.00172187027247728,0.000409215015683537,6254603
"age_school","2021-05-01","2021-05-01",11,"England","E92000001",0.00111687291174214,0.00220761733285633,0.0005343534767974,3370248
"age_school","2021-05-01","2021-05-01",16,"England","E92000001",0.00213142958415492,0.00366179112278708,0.00111154135596737,5950637
"age_school","2021-05-01","2021-05-01",25,"England","E92000001",0.00114388526949276,0.00196136803500241,0.000600664663330733,7596145
"age_school","2021-05-01","2021-05-01",35,"England","E92000001",0.000972033399795182,0.00153017566252515,0.000586982301723971,10853151
"age_school","2021-05-01","2021-05-01",50,"England","E92000001",0.000846600767083689,0.00131184464223153,0.000540345998294227,13618246
"age_school","2021-05-01","2021-05-01",70,"England","E92000001",0.000293626108085311,0.000574797782803086,0.000128004738946287,7679719
"age_school","2021-05-02","2021-05-02",2,"England","E92000001",0.000862458814323908,0.00176121161580785,0.000417057475135517,6254603
"age_school","2021-05-02","2021-05-02",11,"England","E92000001",0.00105245550726767,0.00207450322251,0.0004941013430106,3370248
"age_school","2021-05-02","2021-05-02",16,"England","E92000001",0.00216310551170274,0.00370807360155903,0.00111220449111849,5950637
"age_school","2021-05-02","2021-05-02",25,"England","E92000001",0.00113855425631973,0.00196487990414305,0.000611123201239276,7596145
"age_school","2021-05-02","2021-05-02",35,"England","E92000001",0.00094272721410422,0.00147320621257037,0.000563926457542032,10853151
"age_school","2021-05-02","2021-05-02",50,"England","E92000001",0.000807290952558843,0.00130334198875441,0.000523779640116824,13618246
"age_school","2021-05-02","2021-05-02",70,"England","E92000001",0.000298409002202745,0.000589976202502115,0.000129853077494275,7679719
"age_school","2021-05-03","2021-05-03",2,"England","E92000001",0.00094051928582822,0.00178518443656914,0.000452780186807858,6254603
"age_school","2021-05-03","2021-05-03",11,"England","E92000001",0.00103457760010516,0.00200547359602802,0.000478256080559154,3370248
"age_school","2021-05-03","2021-05-03",16,"England","E92000001",0.00214555693097605,0.00366467641648791,0.00117702137147144,5950637
"age_school","2021-05-03","2021-05-03",25,"England","E92000001",0.0011738769848926,0.00202706435274653,0.000631506255701377,7596145
"age_school","2021-05-03","2021-05-03",35,"England","E92000001",0.000900768112658288,0.0014143261254261,0.000542819349683204,10853151
"age_school","2021-05-03","2021-05-03",50,"England","E92000001",0.000845743367186578,0.00126325322465255,0.000545831867359347,13618246
"age_school","2021-05-03","2021-05-03",70,"England","E92000001",0.000302702794712283,0.000591239995638423,0.000141535351642823,7679719
"age_school","2021-05-04","2021-05-04",2,"England","E92000001",0.000989876078785534,0.00187310963280786,0.000484483314941128,6254603
"age_school","2021-05-04","2021-05-04",11,"England","E92000001",0.00101056496918823,0.0019526272081742,0.000453365587389892,3370248
"age_school","2021-05-04","2021-05-04",16,"England","E92000001",0.00218934703385755,0.00374099588712087,0.00121210759561077,5950637
"age_school","2021-05-04","2021-05-04",25,"England","E92000001",0.00121418063244354,0.00207050453259583,0.000647852247073373,7596145
"age_school","2021-05-04","2021-05-04",35,"England","E92000001",0.000879741536504578,0.00139449537732656,0.000528645728971867,10853151
"age_school","2021-05-04","2021-05-04",50,"England","E92000001",0.000840832652556556,0.00126719150967349,0.000535859853537141,13618246
"age_school","2021-05-04","2021-05-04",70,"England","E92000001",0.00031853186963999,0.00061440879358073,0.000149878850234315,7679719
"age_school","2021-05-05","2021-05-05",2,"England","E92000001",0.00104510757259657,0.00197248906540439,0.00051400165637433,6254603
"age_school","2021-05-05","2021-05-05",11,"England","E92000001",0.000996868290285382,0.00193108140480835,0.000436825058106208,3370248
"age_school","2021-05-05","2021-05-05",16,"England","E92000001",0.00222925769998207,0.00381761705156981,0.00123184302417646,5950637
"age_school","2021-05-05","2021-05-05",25,"England","E92000001",0.00124556244136441,0.00212506143215731,0.000665735999554089,7596145
"age_school","2021-05-05","2021-05-05",35,"England","E92000001",0.000864213536266185,0.00137467280372739,0.000520137366669615,10853151
"age_school","2021-05-05","2021-05-05",50,"England","E92000001",0.000799264733978542,0.00121329752924884,0.000509923695283743,13618246
"age_school","2021-05-05","2021-05-05",70,"England","E92000001",0.000337217966118305,0.000645354075682441,0.000160025713443022,7679719
"age_school","2021-05-06","2021-05-06",2,"England","E92000001",0.00110338210849903,0.002064606971403,0.000543762062139538,6254603
"age_school","2021-05-06","2021-05-06",11,"England","E92000001",0.00099339745898399,0.0019146784981849,0.000435873219405108,3370248
"age_school","2021-05-06","2021-05-06",16,"England","E92000001",0.0022583522915285,0.00393652451702235,0.00125129279883215,5950637
"age_school","2021-05-06","2021-05-06",25,"England","E92000001",0.00127627765108219,0.00216739980682895,0.000681191483646458,7596145
"age_school","2021-05-06","2021-05-06",35,"England","E92000001",0.000850135986313415,0.00136361221839245,0.000511032791279274,10853151
"age_school","2021-05-06","2021-05-06",50,"England","E92000001",0.000751334083317946,0.00115004521268458,0.000478662528276712,13618246
"age_school","2021-05-06","2021-05-06",70,"England","E92000001",0.000358297345523738,0.00067800471175497,0.00017264035616214,7679719
"age_school","2021-05-07","2021-05-07",2,"England","E92000001",0.00116629495181142,0.00214871867717982,0.000582677683048828,6254603
"age_school","2021-05-07","2021-05-07",11,"England","E92000001",0.00100275429601274,0.00191837302027587,0.000443116618918673,3370248
"age_school","2021-05-07","2021-05-07",16,"England","E92000001",0.00228215543946775,0.00397300962048315,0.0012769391090683,5950637
"age_school","2021-05-07","2021-05-07",25,"England","E92000001",0.00130841498529613,0.0022124135565531,0.00070029750911004,7596145
"age_school","2021-05-07","2021-05-07",35,"England","E92000001",0.000840618874436395,0.00135132563189492,0.000500929442051193,10853151
"age_school","2021-05-07","2021-05-07",50,"England","E92000001",0.0006989583851583,0.0010726244070534,0.000440166952090553,13618246
"age_school","2021-05-07","2021-05-07",70,"England","E92000001",0.00038244348805133,0.000714396445359878,0.000187598827367171,7679719
"age_school","2021-05-08","2021-05-08",2,"England","E92000001",0.00122835234013904,0.0022456175984649,0.000623613718090982,6254603
"age_school","2021-05-08","2021-05-08",11,"England","E92000001",0.00101084853032141,0.00194026698433334,0.000447005202799475,3370248
"age_school","2021-05-08","2021-05-08",16,"England","E92000001",0.0023046875837927,0.00399248787676157,0.00129385693951457,5950637
"age_school","2021-05-08","2021-05-08",25,"England","E92000001",0.00133247619767487,0.00225061541519282,0.000715422723325506,7596145
"age_school","2021-05-08","2021-05-08",35,"England","E92000001",0.000834898800234185,0.00134208406927896,0.000497675823613877,10853151
"age_school","2021-05-08","2021-05-08",50,"England","E92000001",0.000647030661236897,0.00100076456987514,0.000403907554859898,13618246
"age_school","2021-05-08","2021-05-08",70,"England","E92000001",0.000408945347908932,0.000755436442867309,0.000202457370325507,7679719
"age_school","2021-05-09","2021-05-09",2,"England","E92000001",0.00129540834358417,0.0023427354904192,0.000658809031387101,6254603
"age_school","2021-05-09","2021-05-09",11,"England","E92000001",0.00100801818720312,0.00198264720281533,0.000439243125906223,3370248
"age_school","2021-05-09","2021-05-09",16,"England","E92000001",0.0023153320122223,0.00391133461627336,0.00127609591766459,5950637
"age_school","2021-05-09","2021-05-09",25,"England","E92000001",0.00131362810291183,0.00221356165317081,0.000723948087959874,7596145
"age_school","2021-05-09","2021-05-09",35,"England","E92000001",0.000835132279229048,0.00134176857692199,0.000495448272930843,10853151
"age_school","2021-05-09","2021-05-09",50,"England","E92000001",0.000573446027552112,0.000913732632870704,0.000348587733335155,13618246
"age_school","2021-05-09","2021-05-09",70,"England","E92000001",0.000435255537428412,0.000802303366858374,0.000220148147195889,7679719
"age_school","2021-05-10","2021-05-10",2,"England","E92000001",0.00135630585369713,0.00244704928076241,0.000695059516252483,6254603
"age_school","2021-05-10","2021-05-10",11,"England","E92000001",0.00102871026893966,0.00205470269446986,0.000459328915522379,3370248
"age_school","2021-05-10","2021-05-10",16,"England","E92000001",0.00230729247735336,0.00392426720885442,0.00124781949829612,5950637
"age_school","2021-05-10","2021-05-10",25,"England","E92000001",0.0013192744490623,0.00223023939592955,0.000734680642080474,7596145
"age_school","2021-05-10","2021-05-10",35,"England","E92000001",0.000841819621715897,0.00135917934639733,0.000499890146603617,10853151
"age_school","2021-05-10","2021-05-10",50,"England","E92000001",0.000536948939765256,0.000863093739575237,0.000323262165071567,13618246
"age_school","2021-05-10","2021-05-10",70,"England","E92000001",0.000462677776293483,0.000845642409622698,0.000236580477255056,7679719
"age_school","2021-05-11","2021-05-11",2,"England","E92000001",0.00141721335079548,0.00254396601882912,0.000709224654694579,6254603
"age_school","2021-05-11","2021-05-11",11,"England","E92000001",0.00105733671483554,0.00214951040307548,0.000489709790187424,3370248
"age_school","2021-05-11","2021-05-11",16,"England","E92000001",0.00227579691163288,0.00394178550680231,0.00121760056026729,5950637
"age_school","2021-05-11","2021-05-11",25,"England","E92000001",0.00131646916888973,0.00223014269993671,0.000738463922940824,7596145
"age_school","2021-05-11","2021-05-11",35,"England","E92000001",0.000853711009973647,0.00137921978011089,0.00051028086240381,10853151
"age_school","2021-05-11","2021-05-11",50,"England","E92000001",0.000505700875397387,0.000819257084274363,0.000292584552529475,13618246
"age_school","2021-05-11","2021-05-11",70,"England","E92000001",0.000488837611303695,0.000888185311752805,0.000251474950988111,7679719
"age_school","2021-05-12","2021-05-12",2,"England","E92000001",0.0014743065084021,0.00263755012682915,0.00072120994865606,6254603
"age_school","2021-05-12","2021-05-12",11,"England","E92000001",0.00110581795157358,0.00227069425181183,0.000536618407364122,3370248
"age_school","2021-05-12","2021-05-12",16,"England","E92000001",0.00223890757053585,0.00395192024696858,0.00116730329113712,5950637
"age_school","2021-05-12","2021-05-12",25,"England","E92000001",0.00131044319670998,0.00224549384343896,0.000731411093229309,7596145
"age_school","2021-05-12","2021-05-12",35,"England","E92000001",0.000874571145908502,0.00140813670549849,0.000525133027961923,10853151
"age_school","2021-05-12","2021-05-12",50,"England","E92000001",0.00046683366727877,0.000776653515049115,0.000262478044256713,13618246
"age_school","2021-05-12","2021-05-12",70,"England","E92000001",0.00051539694641407,0.000930313253980686,0.000266646895152172,7679719
"age_school","2021-05-13","2021-05-13",2,"England","E92000001",0.00153117560551526,0.0027248189713187,0.000719051071582878,6254603
"age_school","2021-05-13","2021-05-13",11,"England","E92000001",0.00119942089718836,0.00242834830459795,0.000589982895830478,3370248
"age_school","2021-05-13","2021-05-13",16,"England","E92000001",0.00219233044967997,0.00396129035126475,0.00113355716092442,5950637
"age_school","2021-05-13","2021-05-13",25,"England","E92000001",0.00129536713907422,0.00223885106597915,0.000711159878811961,7596145
"age_school","2021-05-13","2021-05-13",35,"England","E92000001",0.000903174904110368,0.00144092673125466,0.000546556818310114,10853151
