"areaCode","areaName","areaType","date","age","VaccineRegisterPopulationByVaccinationDate","cumPeopleVaccinatedCompleteByVaccinationDate","newPeopleVaccinatedCompleteByVaccinationDate","cumPeopleVaccinatedFirstDoseByVaccinationDate","newPeopleVaccinatedFirstDoseByVaccinationDate","cumPeopleVaccinatedSecondDoseByVaccinationDate","newPeopleVaccinatedSecondDoseByVaccinationDate","cumVaccinationFirstDoseUptakeByVaccinationDatePercentage","cumVaccinationCompleteCoverageByVaccinationDatePercentage","cumVaccinationSecondDoseUptakeByVaccinationDatePercentage"
"E92000001","England","nation","2021-05-13","80_84",1437161,1325819,1811,1368787,108,1325819,1811,95.2,92.3,92.3
"E92000001","England","nation","2021-05-13","85_89",885995,813200,1299,844346,64,813200,1299,95.3,91.8,91.8
"E92000001","England","nation","2021-05-13","90+",499919,447515,968,468798,34,447515,968,93.8,89.5,89.5
"E92000001","England","nation","2021-05-12","12_15",2879525,157,27,420,9,157,27,0,0,0
"E92000001","England","nation","2021-05-12","16_17",1369364,17398,2619,50487,949,17398,2619,3.7,1.3,1.3
"E92000001","England","nation","2021-05-12","18_24",5331859,353328,12742,807339,8386,353328,12742,15.1,6.6,6.6
"E92000001","England","nation","2021-05-12","25_29",4505879,419548,12949,877202,9484,419548,12949,19.5,9.3,9.3
"E92000001","England","nation","2021-05-12","30_34",4816149,497593,16757,1121065,17942,497593,16757,23.3,10.3,10.3
"E92000001","England","nation","2021-05-12","35_39",4577399,545755,20831,1322112,42245,545755,20831,28.9,11.9,11.9
"E92000001","England","nation","2021-05-12","40_44",4203330,618992,24565,2407302,50476,618992,24565,57.3,14.7,14.7
"E92000001","England","nation","2021-05-12","45_49",3990390,738549,31681,2886044,15817,738549,31681,72.3,18.5,18.5
"E92000001","England","nation","2021-05-12","50_54",4243493,1000655,48408,3503643,3283,1000655,48408,82.6,23.6,23.6
"E92000001","England","nation","2021-05-12","55_59",4117987,1190922,64873,3537705,1839,1190922,64873,85.9,28.9,28.9
"E92000001","England","nation","2021-05-12","60_64",3506304,1306496,81913,3095096,1043,1306496,81913,88.3,37.3,37.3
"E92000001","England","nation","2021-05-12","65_69",2918584,2075474,68690,2658817,665,2075474,68690,91.1,71.1,71.1
"E92000001","England","nation","2021-05-12","70_74",2860450,2549778,12200,2682760,372,2549778,12200,93.8,89.1,89.1
"E92000001","England","nation","2021-05-12","75_79",2155056,1983360,4339,2048502,186,1983360,4339,95.1,92,92
"E92000001","England","nation","2021-05-12","80_84",1437161,1324008,2161,1368679,122,1324008,2161,95.2,92.1,92.1
"E92000001","England","nation","2021-05-12","85_89",885995,811901,1530,844282,68,811901,1530,95.3,91.6,91.6
"E92000001","England","nation","2021-05-12","90+",499919,446547,1083,468764,48,446547,1083,93.8,89.3,89.3
"E92000001","England","nation","2021-05-11","12_15",2879525,130,1,411,8,130,1,0,0,0
"E92000001","England","nation","2021-05-11","16_17",1369364,14779,1412,49538,431,14779,1412,3.6,1.1,1.1
"E92000001","England","nation","2021-05-11","18_24",5331859,340586,9316,798953,4085,340586,9316,15,6.4,6.4
"E92000001","England","nation","2021-05-11","25_29",4505879,406599,9906,867718,4108,406599,9906,19.3,9,9
"E92000001","England","nation","2021-05-11","30_34",4816149,480836,12925,1103123,6889,480836,12925,22.9,10,10
"E92000001","England","nation","2021-05-11","35_39",4577399,524924,15773,1279867,16446,524924,15773,28,11.5,11.5
"E92000001","England","nation","2021-05-11","40_44",4203330,594427,18715,2356826,46987,594427,18715,56.1,14.1,14.1
"E92000001","England","nation","2021-05-11","45_49",3990390,706868,23378,2870227,15169,706868,23378,71.9,17.7,17.7
"E92000001","England","nation","2021-05-11","50_54",4243493,952247,36681,3500360,2950,952247,36681,82.5,22.4,22.4
"E92000001","England","nation","2021-05-11","55_59",4117987,1126049,46463,3535866,1442,1126049,46463,85.9,27.3,27.3
"E92000001","England","nation","2021-05-11","60_64",3506304,1224583,56514,3094053,895,1224583,56514,88.2,34.9,34.9
"E92000001","England","nation","2021-05-11","65_69",2918584,2006784,58902,2658152,511,2006784,58902,91.1,68.8,68.8
"E92000001","England","nation","2021-05-11","70_74",2860450,2537578,11114,2682388,271,2537578,11114,93.8,88.7,88.7
"E92000001","England","nation","2021-05-11","75_79",2155056,1979021,3728,2048316,126,1979021,3728,95,91.8,91.8
"E92000001","England","nation","2021-05-11","80_84",1437161,1321847,1828,1368557,76,1321847,1828,95.2,92,92
"E92000001","England","nation","2021-05-11","85_89",885995,810371,1240,844214,47,810371,1240,95.3,91.5,91.5
"E92000001","England","nation","2021-05-11","90+",499919,445464,978,468716,42,445464,978,93.8,89.1,89.1
"E92000001","England","nation","2021-05-10","12_15",2879525,129,1,403,0,129,1,0,0,0
"E92000001","England","nation","2021-05-10","16_17",1369364,13367,238,49107,120,13367,238,3.6,1,1
"E92000001","England","nation","2021-05-10","18_24",5331859,331270,5278,794868,1371,331270,5278,14.9,6.2,6.2
"E92000001","England","nation","2021-05-10","25_29",4505879,396693,6093,863610,1625,396693,6093,19.2,8.8,8.8
"E92000001","England","nation","2021-05-10","30_34",4816149,467911,7518,1096234,2323,467911,7518,22.8,9.7,9.7
"E92000001","England","nation","2021-05-10","35_39",4577399,509151,8991,1263421,4147,509151,8991,27.6,11.1,11.1
"E92000001","England","nation","2021-05-10","40_44",4203330,575712,10438,2309839,45725,575712,10438,55,13.7,13.7
"E92000001","England","nation","2021-05-10","45_49",3990390,683490,12815,2855058,14591,683490,12815,71.5,17.1,17.1
"E92000001","England","nation","2021-05-10","50_54",4243493,915566,19132,3497410,2212,915566,19132,82.4,21.6,21.6
"E92000001","England","nation","2021-05-10","55_59",4117987,1079586,22781,3534424,1006,1079586,22781,85.8,26.2,26.2
"E92000001","England","nation","2021-05-10","60_64",3506304,1168069,25162,3093158,611,1168069,25162,88.2,33.3,33.3
"E92000001","England","nation","2021-05-10","65_69",2918584,1947882,47708,2657641,335,1947882,47708,91.1,66.7,66.7
"E92000001","England","nation","2021-05-10","70_74",2860450,2526464,8982,2682117,153,2526464,8982,93.8,88.3,88.3
"E92000001","England","nation","2021-05-10","75_79",2155056,1975293,2530,2048190,98,1975293,2530,95,91.7,91.7
"E92000001","England","nation","2021-05-10","80_84",1437161,1320019,1137,1368481,52,1320019,1137,95.2,91.8,91.8
"E92000001","England","nation","2021-05-10","85_89",885995,809131,845,844167,44,809131,845,95.3,91.3,91.3
"E92000001","England","nation","2021-05-10","90+",499919,444486,718,468674,24,444486,718,93.7,88.9,88.9
"E92000001","England","nation","2021-05-09","12_15",2879525,128,2,403,0,128,2,0,0,0
"E92000001","England","nation","2021-05-09","16_17",1369364,13129,358,48987,101,13129,358,3.6,1,1
"E92000001","England","nation","2021-05-09","18_24",5331859,325992,4828,793497,1088,325992,4828,14.9,6.1,6.1
"E92000001","England","nation","2021-05-09","25_29",4505879,390600,5264,861985,1093,390600,5264,19.1,8.7,8.7
"E92000001","England","nation","2021-05-09","30_34",4816149,460393,6570,1093911,2245,460393,6570,22.7,9.6,9.6
"E92000001","England","nation","2021-05-09","35_39",4577399,500160,7813,1259274,3389,500160,7813,27.5,10.9,10.9
"E92000001","England","nation","2021-05-09","40_44",4203330,565274,9365,2264114,49297,565274,9365,53.9,13.4,13.4
"E92000001","England","nation","2021-05-09","45_49",3990390,670675,11745,2840467,13383,670675,11745,71.2,16.8,16.8
"E92000001","England","nation","2021-05-09","50_54",4243493,896434,17029,3495198,2051,896434,17029,82.4,21.1,21.1
"E92000001","England","nation","2021-05-09","55_59",4117987,1056805,19872,3533418,904,1056805,19872,85.8,25.7,25.7
"E92000001","England","nation","2021-05-09","60_64",3506304,1142907,22944,3092547,443,1142907,22944,88.2,32.6,32.6
"E92000001","England","nation","2021-05-09","65_69",2918584,1900174,39533,2657306,242,1900174,39533,91,65.1,65.1
"E92000001","England","nation","2021-05-09","70_74",2860450,2517482,7611,2681964,121,2517482,7611,93.8,88,88
"E92000001","England","nation","2021-05-09","75_79",2155056,1972763,1955,2048092,52,1972763,1955,95,91.5,91.5
"E92000001","England","nation","2021-05-09","80_84",1437161,1318882,726,1368429,34,1318882,726,95.2,91.8,91.8
"E92000001","England","nation","2021-05-09","85_89",885995,808286,443,844123,18,808286,443,95.3,91.2,91.2
"E92000001","England","nation","2021-05-09","90+",499919,443768,288,468650,11,443768,288,93.7,88.8,88.8
"E92000001","England","nation","2021-05-08","12_15",2879525,126,1,403,1,126,1,0,0,0
"E92000001","England","nation","2021-05-08","16_17",1369364,12771,1122,48886,281,12771,1122,3.6,0.9,0.9
"E92000001","England","nation","2021-05-08","18_24",5331859,321164,11926,792409,2178,321164,11926,14.9,6,6
"E92000001","England","nation","2021-05-08","25_29",4505879,385336,12471,860892,2271,385336,12471,19.1,8.6,8.6
"E92000001","England","nation","2021-05-08","30_34",4816149,453823,15231,1091666,4112,453823,15231,22.7,9.4,9.4
"E92000001","England","nation","2021-05-08","35_39",4577399,492347,18536,1255885,8529,492347,18536,27.4,10.8,10.8
"E92000001","England","nation","2021-05-08","40_44",4203330,555909,22719,2214817,88073,555909,22719,52.7,13.2,13.2
"E92000001","England","nation","2021-05-08","45_49",3990390,658930,29206,2827084,26608,658930,29206,70.8,16.5,16.5
"E92000001","England","nation","2021-05-08","50_54",4243493,879405,45770,3493147,4064,879405,45770,82.3,20.7,20.7
"E92000001","England","nation","2021-05-08","55_59",4117987,1036933,56381,3532514,1738,1036933,56381,85.8,25.2,25.2
"E92000001","England","nation","2021-05-08","60_64",3506304,1119963,69166,3092104,1023,1119963,69166,88.2,31.9,31.9
"E92000001","England","nation","2021-05-08","65_69",2918584,1860641,88435,2657064,547,1860641,88435,91,63.8,63.8
"E92000001","England","nation","2021-05-08","70_74",2860450,2509871,24988,2681843,300,2509871,24988,93.8,87.7,87.7
"E92000001","England","nation","2021-05-08","75_79",2155056,1970808,6205,2048040,141,1970808,6205,95,91.5,91.5
"E92000001","England","nation","2021-05-08","80_84",1437161,1318156,2000,1368395,83,1318156,2000,95.2,91.7,91.7
"E92000001","England","nation","2021-05-08","85_89",885995,807843,1162,844105,41,807843,1162,95.3,91.2,91.2
"E92000001","England","nation","2021-05-08","90+",499919,443480,744,468639,21,443480,744,93.7,88.7,88.7
"E92000001","England","nation","2021-05-07","12_15",2879525,125,8,402,3,125,8,0,0,0
"E92000001","England","nation","2021-05-07","16_17",1369364,11649,1337,48605,452,11649,1337,3.5,0.9,0.9
"E92000001","England","nation","2021-05-07","18_24",5331859,309238,10788,790231,2810,309238,10788,14.8,5.8,5.8
"E92000001","England","nation","2021-05-07","25_29",4505879,372865,11578,858621,2901,372865,11578,19.1,8.3,8.3
"E92000001","England","nation","2021-05-07","30_34",4816149,438592,14893,1087554,4435,438592,14893,22.6,9.1,9.1
"E92000001","England","nation","2021-05-07","35_39",4577399,473811,18024,1247356,6447,473811,18024,27.3,10.4,10.4
"E92000001","England","nation","2021-05-07","40_44",4203330,533190,21643,2126744,65647,533190,21643,50.6,12.7,12.7
"E92000001","England","nation","2021-05-07","45_49",3990390,629724,27619,2800476,20211,629724,27619,70.2,15.8,15.8
"E92000001","England","nation","2021-05-07","50_54",4243493,833635,42093,3489083,3125,833635,42093,82.2,19.6,19.6
"E92000001","England","nation","2021-05-07","55_59",4117987,980552,56441,3530776,1424,980552,56441,85.7,23.8,23.8
"E92000001","England","nation","2021-05-07","60_64",3506304,1050797,72446,3091081,878,1050797,72446,88.2,30,30
"E92000001","England","nation","2021-05-07","65_69",2918584,1772206,100865,2656517,518,1772206,100865,91,60.7,60.7
"E92000001","England","nation","2021-05-07","70_74",2860450,2484883,26078,2681543,272,2484883,26078,93.7,86.9,86.9
"E92000001","England","nation","2021-05-07","75_79",2155056,1964603,6923,2047899,167,1964603,6923,95,91.2,91.2
"E92000001","England","nation","2021-05-07","80_84",1437161,1316156,2632,1368312,92,1316156,2632,95.2,91.6,91.6
"E92000001","England","nation","2021-05-07","85_89",885995,806681,1763,844064,51,806681,1763,95.3,91,91
"E92000001","England","nation","2021-05-07","90+",499919,442736,1402,468618,40,442736,1402,93.7,88.6,88.6
"E92000001","England","nation","2021-05-06","12_15",2879525,117,10,399,5,117,10,0,0,0
"E92000001","England","nation","2021-05-06","16_17",1369364,10312,1281,48153,393,10312,1281,3.5,0.8,0.8
"E92000001","England","nation","2021-05-06","18_24",5331859,298450,9674,787421,2536,298450,9674,14.8,5.6,5.6
"E92000001","England","nation","2021-05-06","25_29",4505879,361287,10212,855720,2313,361287,10212,19,8,8
"E92000001","England","nation","2021-05-06","30_34",4816149,423699,13318,1083119,3959,423699,13318,22.5,8.8,8.8
"E92000001","England","nation","2021-05-06","35_39",4577399,455787,16192,1240909,5562,455787,16192,27.1,10,10
"E92000001","England","nation","2021-05-06","40_44",4203330,511547,19576,2061097,63209,511547,19576,49,12.2,12.2
"E92000001","England","nation","2021-05-06","45_49",3990390,602105,24911,2780265,17105,602105,24911,69.7,15.1,15.1
"E92000001","England","nation","2021-05-06","50_54",4243493,791542,40171,3485958,2863,791542,40171,82.1,18.7,18.7
"E92000001","England","nation","2021-05-06","55_59",4117987,924111,55529,3529352,1479,924111,55529,85.7,22.4,22.4
"E92000001","England","nation","2021-05-06","60_64",3506304,978351,74268,3090203,864,978351,74268,88.1,27.9,27.9
"E92000001","England","nation","2021-05-06","65_69",2918584,1671341,110685,2655999,582,1671341,110685,91,57.3,57.3
"E92000001","England","nation","2021-05-06","70_74",2860450,2458805,33025,2681271,304,2458805,33025,93.7,86,86
"E92000001","England","nation","2021-05-06","75_79",2155056,1957680,8574,2047732,195,1957680,8574,95,90.8,90.8
"E92000001","England","nation","2021-05-06","80_84",1437161,1313524,2978,1368220,108,1313524,2978,95.2,91.4,91.4
"E92000001","England","nation","2021-05-06","85_89",885995,804918,2017,844013,70,804918,2017,95.3,90.8,90.8
"E92000001","England","nation","2021-05-06","90+",499919,441334,1493,468578,45,441334,1493,93.7,88.3,88.3
"E92000001","England","nation","2021-05-05","12_15",2879525,107,1,394,1,107,1,0,0,0
"E92000001","England","nation","2021-05-05","16_17",1369364,9031,766,47760,234,9031,766,3.5,0.7,0.7
"E92000001","England","nation","2021-05-05","18_24",5331859,288776,8125,784885,1472,288776,8125,14.7,5.4,5.4
"E92000001","England","nation","2021-05-05","25_29",4505879,351075,8591,853407,1476,351075,8591,18.9,7.8,7.8
"E92000001","England","nation","2021-05-05","30_34",4816149,410381,10928,1079160,3528,410381,10928,22.4,8.5,8.5
"E92000001","England","nation","2021-05-05","35_39",4577399,439595,13176,1235347,6530,439595,13176,27,9.6,9.6
"E92000001","England","nation","2021-05-05","40_44",4203330,491971,15947,1997888,69584,491971,15947,47.5,11.7,11.7
"E92000001","England","nation","2021-05-05","45_49",3990390,577194,20170,2763160,18781,577194,20170,69.2,14.5,14.5
"E92000001","England","nation","2021-05-05","50_54",4243493,751371,30870,3483095,2624,751371,30870,82.1,17.7,17.7
"E92000001","England","nation","2021-05-05","55_59",4117987,868582,40875,3527873,1134,868582,40875,85.7,21.1,21.1
"E92000001","England","nation","2021-05-05","60_64",3506304,904083,53578,3089339,764,904083,53578,88.1,25.8,25.8
"E92000001","England","nation","2021-05-05","65_69",2918584,1560656,102377,2655417,477,1560656,102377,91,53.5,53.5
"E92000001","England","nation","2021-05-05","70_74",2860450,2425780,31557,2680967,274,2425780,31557,93.7,84.8,84.8
"E92000001","England","nation","2021-05-05","75_79",2155056,1949106,7363,2047537,163,1949106,7363,95,90.4,90.4
"E92000001","England","nation","2021-05-05","80_84",1437161,1310546,2806,1368112,92,1310546,2806,95.2,91.2,91.2
"E92000001","England","nation","2021-05-05","85_89",885995,802901,1941,843943,79,802901,1941,95.3,90.6,90.6
"E92000001","England","nation","2021-05-05","90+",499919,439841,1636,468533,40,439841,1636,93.7,88,88
"E92000001","England","nation","2021-05-04","12_15",2879525,106,1,393,1,106,1,0,0,0
"E92000001","England","nation","2021-05-04","16_17",1369364,8265,182,47526,36,8265,182,3.5,0.6,0.6
"E92000001","England","nation","2021-05-04","18_24",5331859,280651,4661,783413,892,280651,4661,14.7,5.3,5.3
"E92000001","England","nation","2021-05-04","25_29",4505879,342484,5438,851931,746,342484,5438,18.9,7.6,7.6
"E92000001","England","nation","2021-05-04","30_34",4816149,399453,6510,1075632,2065,399453,6510,22.3,8.3,8.3
"E92000001","England","nation","2021-05-04","35_39",4577399,426419,7757,1228817,2820,426419,7757,26.8,9.3,9.3
"E92000001","England","nation","2021-05-04","40_44",4203330,476024,8812,1928304,64510,476024,8812,45.9,11.3,11.3
"E92000001","England","nation","2021-05-04","45_49",3990390,557024,10620,2744379,21466,557024,10620,68.8,14,14
"E92000001","England","nation","2021-05-04","50_54",4243493,720501,14940,3480471,2822,720501,14940,82,17,17
"E92000001","England","nation","2021-05-04","55_59",4117987,827707,18475,3526739,903,827707,18475,85.6,20.1,20.1
"E92000001","England","nation","2021-05-04","60_64",3506304,850505,22775,3088575,530,850505,22775,88.1,24.3,24.3
"E92000001","England","nation","2021-05-04","65_69",2918584,1458279,66823,2654940,350,1458279,66823,91,50,50
"E92000001","England","nation","2021-05-04","70_74",2860450,2394223,28731,2680693,212,2394223,28731,93.7,83.7,83.7
"E92000001","England","nation","2021-05-04","75_79",2155056,1941743,6034,2047374,116,1941743,6034,95,90.1,90.1
"E92000001","England","nation","2021-05-04","80_84",1437161,1307740,1870,1368020,63,1307740,1870,95.2,91,91
"E92000001","England","nation","2021-05-04","85_89",885995,800960,1406,843864,40,800960,1406,95.2,90.4,90.4
"E92000001","England","nation","2021-05-04","90+",499919,438205,1272,468493,33,438205,1272,93.7,87.7,87.7
"E92000001","England","nation","2021-05-03","12_15",2879525,105,0,392,1,105,0,0,0,0
"E92000001","England","nation","2021-05-03","16_17",1369364,8083,50,47490,24,8083,50,3.5,0.6,0.6
"E92000001","England","nation","2021-05-03","18_24",5331859,275990,2250,782521,386,275990,2250,14.7,5.2,5.2
"E92000001","England","nation","2021-05-03","25_29",4505879,337046,2380,851185,456,337046,2380,18.9,7.5,7.5
"E92000001","England","nation","2021-05-03","30_34",4816149,392943,2702,1073567,1005,392943,2702,22.3,8.2,8.2
"E92000001","England","nation","2021-05-03","35_39",4577399,418662,3066,1225997,1300,418662,3066,26.8,9.1,9.1
"E92000001","England","nation","2021-05-03","40_44",4203330,467212,3386,1863794,35671,467212,3386,44.3,11.1,11.1
